part,step_id,variant,model,seed,cv,subset,target,train_mode,test_domain,n_added,n,n_total,n_groups,n_test,R2,RMSE,MAE
sametest,all57,A,Random Forest,44,LOCO,Augmented,Thickness_mean,A,OFAT rows,,,57,39,42,0.6514278654003652,4.458295265943101,3.168926690450872
sametest,all57,A,Random Forest,44,LOCO,Augmented,Thickness_mean,A,DOE rows,,,57,39,15,0.9160624244580442,3.437579391331926,2.9536104820364812
sametest,all57,A,Random Forest,44,LOCO,Augmented,Thickness_mean,A,all 57,,,57,39,57,0.7756345696388696,4.213726403423005,3.1122645303418217
sametest,all57,A,Random Forest,45,LOCO,Augmented,Thickness_mean,A,OFAT rows,,,57,39,42,0.6601848730295756,4.4019372626782545,3.124472031926184
sametest,all57,A,Random Forest,45,LOCO,Augmented,Thickness_mean,A,DOE rows,,,57,39,15,0.8846273040430577,4.030194881769145,3.2373319281794997
sametest,all57,A,Random Forest,45,LOCO,Augmented,Thickness_mean,A,all 57,,,57,39,57,0.7655675087205613,4.307222069898328,3.154172004624425
sametest,all57,A,Random Forest,46,LOCO,Augmented,Thickness_mean,A,OFAT rows,,,57,39,42,0.6790048888327084,4.278304621898085,3.0628053871145418
sametest,all57,A,Random Forest,46,LOCO,Augmented,Thickness_mean,A,DOE rows,,,57,39,15,0.8999408652909268,3.753210287432485,2.8660274266011796
sametest,all57,A,Random Forest,46,LOCO,Augmented,Thickness_mean,A,all 57,,,57,39,57,0.7827288495941094,4.146573750110531,3.0110217132952357
sametest,all57,A,Random Forest,47,LOCO,Augmented,Thickness_mean,A,OFAT rows,,,57,39,42,0.657455532631843,4.4195797338982326,3.303840417583385
sametest,all57,A,Random Forest,47,LOCO,Augmented,Thickness_mean,A,DOE rows,,,57,39,15,0.9207740362794115,3.3397064242075327,2.8671270391229116
sametest,all57,A,Random Forest,47,LOCO,Augmented,Thickness_mean,A,all 57,,,57,39,57,0.7810406389367391,4.162652148883228,3.188915844304313
sametest,all57,A,Random Forest,48,LOCO,Augmented,Thickness_mean,A,OFAT rows,,,57,39,42,0.6734254532588908,4.315326508679704,3.229676428019453
sametest,all57,A,Random Forest,48,LOCO,Augmented,Thickness_mean,A,DOE rows,,,57,39,15,0.8927698908805487,3.8853746344775417,3.1024002837331706
sametest,all57,A,Random Forest,48,LOCO,Augmented,Thickness_mean,A,all 57,,,57,39,57,0.7764094024907365,4.206444182331877,3.1961827058388526
sametest,all57,A,Random Forest,49,LOCO,Augmented,Thickness_mean,A,OFAT rows,,,57,39,42,0.6700026376334194,4.3378819500179455,3.193482046409047
sametest,all57,A,Random Forest,49,LOCO,Augmented,Thickness_mean,A,DOE rows,,,57,39,15,0.8777976947507364,4.1477657957982705,3.2103206737976584
sametest,all57,A,Random Forest,49,LOCO,Augmented,Thickness_mean,A,all 57,,,57,39,57,0.7675828108424979,4.2886685632087875,3.1979132641428922
sametest,all57,A,Random Forest,50,LOCO,Augmented,Thickness_mean,A,OFAT rows,,,57,39,42,0.581477930934745,4.885192442875122,3.4396845834061764
sametest,all57,A,Random Forest,50,LOCO,Augmented,Thickness_mean,A,DOE rows,,,57,39,15,0.8832797121533414,4.053663565998719,3.2894484129639148
sametest,all57,A,Random Forest,50,LOCO,Augmented,Thickness_mean,A,all 57,,,57,39,57,0.7231482285376075,4.680713027028356,3.4001487490792655
sametest,all57,A,Random Forest,51,LOCO,Augmented,Thickness_mean,A,OFAT rows,,,57,39,42,0.6486560087389487,4.475986418058822,3.259677177005496
sametest,all57,A,Random Forest,51,LOCO,Augmented,Thickness_mean,A,DOE rows,,,57,39,15,0.8987985520080879,3.774573528517982,2.9854949730753786
sametest,all57,A,Random Forest,51,LOCO,Augmented,Thickness_mean,A,all 57,,,57,39,57,0.7660807385371503,4.302504707578709,3.187523965444939
sametest,all57,A,XGBoost,42,LOCO,Augmented,Thickness_mean,A,OFAT rows,,,57,39,42,0.5433463931809539,5.102886877565243,3.8066788480395366
sametest,all57,A,XGBoost,42,LOCO,Augmented,Thickness_mean,A,DOE rows,,,57,39,15,0.7718956259916756,5.6668449900588245,4.656783278147381
sametest,all57,A,XGBoost,42,LOCO,Augmented,Thickness_mean,A,all 57,,,57,39,57,0.6507578931285515,5.2571656537077285,4.03039054017318
sametest,all57,A,XGBoost,43,LOCO,Augmented,Thickness_mean,A,OFAT rows,,,57,39,42,0.5836142935317814,4.8727081610121905,3.7169477462768556
sametest,all57,A,XGBoost,43,LOCO,Augmented,Thickness_mean,A,DOE rows,,,57,39,15,0.8078926574414822,5.200516861393508,4.2243968162536625
sametest,all57,A,XGBoost,43,LOCO,Augmented,Thickness_mean,A,all 57,,,57,39,57,0.6889897510077386,4.961074085962254,3.8504869752181206
sametest,all57,A,XGBoost,44,LOCO,Augmented,Thickness_mean,A,OFAT rows,,,57,39,42,0.5544302547584085,5.040578025234038,3.812237108321417
sametest,all57,A,XGBoost,44,LOCO,Augmented,Thickness_mean,A,DOE rows,,,57,39,15,0.8169396057038928,5.076585714542827,4.189739480972291
sametest,all57,A,XGBoost,44,LOCO,Augmented,Thickness_mean,A,all 57,,,57,39,57,0.6777302403742103,5.050078624630842,3.9115798379663835
sametest,all57,A,XGBoost,45,LOCO,Augmented,Thickness_mean,A,OFAT rows,,,57,39,42,0.5628123697622085,4.99294092366343,3.76188847791581
sametest,all57,A,XGBoost,45,LOCO,Augmented,Thickness_mean,A,DOE rows,,,57,39,15,0.8207377480905271,5.023645097788895,4.110746548334758
sametest,all57,A,XGBoost,45,LOCO,Augmented,Thickness_mean,A,all 57,,,57,39,57,0.6839587279059322,5.001039246119879,3.853693233289217
sametest,all57,A,XGBoost,46,LOCO,Augmented,Thickness_mean,A,OFAT rows,,,57,39,42,0.5621989415619931,4.99644255194672,3.7074115065165927
sametest,all57,A,XGBoost,46,LOCO,Augmented,Thickness_mean,A,DOE rows,,,57,39,15,0.7939609482690246,5.385788539193296,4.39232761001587
sametest,all57,A,XGBoost,46,LOCO,Augmented,Thickness_mean,A,all 57,,,57,39,57,0.6710973706284742,5.101783616866305,3.8876525863848235
sametest,all57,A,XGBoost,47,LOCO,Augmented,Thickness_mean,A,OFAT rows,,,57,39,42,0.567257858283684,4.967491010155737,3.838191725185939
sametest,all57,A,XGBoost,47,LOCO,Augmented,Thickness_mean,A,DOE rows,,,57,39,15,0.8191727022072778,5.045526863811686,4.0990937703450525
sametest,all57,A,XGBoost,47,LOCO,Augmented,Thickness_mean,A,all 57,,,57,39,57,0.6855863181802224,4.988145123933026,3.906850158122548
sametest,all57,A,XGBoost,48,LOCO,Augmented,Thickness_mean,A,OFAT rows,,,57,39,42,0.5725584604565133,4.936974197677887,3.8517032900310704
